datetime;aqi;co;no;no2;o3;so2;pm2_5;pm10;nh3;next_aqi;temperature;wind_speed;humidity
2021-10-07 12:00:00;2;250.34;0.18;0.78;86.55;4.05;2.46;10.93;0.39;2.0;22.6;29.1;46
2021-10-07 13:00:00;2;243.66;0.13;0.63;90.84;3.99;2.3;10.4;0.33;2.0;23.2;27.7;42
2021-10-07 14:00:00;2;240.33;0.13;0.65;92.98;4.05;2.0;8.71;0.32;2.0;24.4;22.4;39
2021-10-07 15:00:00;2;240.33;0.12;0.66;94.41;3.7;1.76;7.2;0.31;2.0;24.6;22.1;37
2021-10-07 16:00:00;2;243.66;0.12;0.79;94.41;4.11;1.91;7.24;0.33;2.0;24.0;17.2;39
2021-10-07 17:00:00;2;247.0;0.12;1.05;90.84;4.71;1.99;6.73;0.34;2.0;23.2;13.0;42
2021-10-07 18:00:00;2;253.68;0.08;1.78;85.83;6.26;1.99;5.52;0.4;2.0;21.9;13.4;48
2021-10-07 19:00:00;2;263.69;0.0;2.55;80.11;6.86;2.03;4.54;0.51;1.0;20.2;12.7;56
2021-10-07 20:00:00;1;270.37;0.0;2.83;76.53;6.62;2.1;3.97;0.59;1.0;19.1;15.4;60
2021-10-07 21:00:00;1;277.04;0.0;3.09;72.96;7.45;2.24;3.8;0.63;1.0;18.3;16.5;63
2021-10-07 22:00:00;1;283.72;0.0;3.34;69.38;8.11;2.36;3.71;0.69;1.0;17.8;17.7;64
2021-10-07 23:00:00;1;283.72;0.0;3.21;66.52;8.23;2.25;3.42;0.68;1.0;17.4;21.0;65
2021-10-08 00:00:00;1;277.04;0.0;2.57;64.37;7.87;1.99;3.02;0.6;1.0;17.2;21.8;68
2021-10-08 01:00:00;1;273.71;0.0;2.08;62.23;7.45;1.8;2.78;0.52;1.0;16.7;22.7;71
2021-10-08 02:00:00;1;270.37;0.0;1.74;61.51;7.15;1.73;2.73;0.44;1.0;17.0;16.0;68
2021-10-08 03:00:00;1;270.37;0.0;1.71;57.22;6.86;1.8;2.85;0.43;1.0;16.9;15.4;67
2021-10-08 04:00:00;1;270.37;0.0;1.89;52.21;7.75;1.92;3.0;0.48;1.0;16.8;14.8;68
2021-10-08 05:00:00;1;273.71;0.0;2.12;48.64;9.18;2.02;3.1;0.52;1.0;16.4;14.7;70
2021-10-08 06:00:00;1;277.04;0.0;2.66;46.49;10.97;2.11;3.14;0.55;1.0;16.2;14.3;70
2021-10-08 07:00:00;1;297.07;0.0;4.63;43.27;11.09;2.44;3.45;0.69;1.0;16.1;15.4;70
2021-10-08 08:00:00;1;313.76;0.11;6.51;40.05;10.25;2.83;3.88;0.82;1.0;16.8;16.2;68
2021-10-08 09:00:00;1;310.42;0.82;4.97;43.27;10.13;2.93;4.07;0.81;1.0;18.5;18.1;65
2021-10-08 10:00:00;1;303.75;1.26;3.77;43.99;9.89;3.14;4.29;0.85;1.0;20.1;19.8;61
2021-10-08 11:00:00;1;293.73;0.96;2.7;51.5;8.94;3.1;4.15;0.76;1.0;21.5;19.5;59
2021-10-08 12:00:00;1;277.04;0.33;1.2;64.37;6.5;2.26;2.95;0.37;1.0;22.7;22.5;53
2021-10-08 13:00:00;1;277.04;0.24;0.93;65.09;5.48;2.11;2.59;0.25;1.0;23.7;23.9;49
2021-10-08 14:00:00;1;277.04;0.22;0.89;64.37;5.07;2.35;2.8;0.2;1.0;24.7;20.1;45
2021-10-08 15:00:00;1;273.71;0.19;0.87;64.37;4.53;2.38;2.8;0.18;1.0;24.6;22.3;44
2021-10-08 16:00:00;1;273.71;0.18;1.01;64.37;5.42;2.35;2.74;0.19;1.0;24.4;18.8;45
2021-10-08 17:00:00;1;273.71;0.17;1.37;62.94;7.03;2.39;2.76;0.21;1.0;23.3;7.6;52
2021-10-08 18:00:00;1;320.44;0.48;8.23;47.21;10.61;3.57;3.97;0.66;1.0;21.4;5.0;64
2021-10-08 19:00:00;1;400.54;0.1;16.62;27.54;12.4;5.64;6.14;1.22;1.0;19.9;6.8;71
2021-10-08 20:00:00;1;467.3;0.27;20.91;15.91;12.76;7.65;8.22;1.52;1.0;19.1;4.0;78
2021-10-08 21:00:00;1;534.06;0.78;23.99;7.96;15.74;9.76;10.42;1.31;2.0;18.2;1.8;81
2021-10-08 22:00:00;2;554.09;1.17;23.65;4.92;19.07;11.22;11.93;0.9;2.0;17.7;2.8;82
2021-10-08 23:00:00;2;527.38;0.74;20.74;6.08;22.89;11.68;12.4;0.53;2.0;17.0;2.5;85
2021-10-09 00:00:00;2;473.98;0.19;16.45;10.19;24.08;11.64;12.3;0.23;2.0;16.7;4.9;86
2021-10-09 01:00:00;2;440.6;0.13;13.54;9.21;21.22;12.15;12.76;0.12;2.0;18.5;2.9;74
2021-10-09 02:00:00;2;420.57;0.14;11.31;8.32;20.27;12.98;13.54;0.09;2.0;18.5;3.5;70
2021-10-09 03:00:00;2;407.22;0.19;9.77;7.69;19.07;13.83;14.38;0.12;2.0;18.8;4.7;67
2021-10-09 04:00:00;2;410.56;0.27;9.25;6.35;17.41;15.02;15.6;0.12;2.0;18.7;2.2;67
2021-10-09 05:00:00;2;427.25;0.48;9.68;4.47;16.93;16.89;17.51;0.13;2.0;17.9;3.4;72
2021-10-09 06:00:00;2;460.63;0.99;10.97;3.17;18.36;19.77;20.44;0.11;3.0;15.6;5.8;84
2021-10-09 07:00:00;3;520.71;2.99;13.54;1.92;20.74;24.08;24.86;0.06;4.0;15.4;6.5;83
2021-10-09 08:00:00;4;567.44;4.81;16.97;3.22;26.46;29.14;30.03;0.0;4.0;17.6;3.7;75
2021-10-09 09:00:00;4;357.15;0.47;4.93;57.94;169.75;39.81;40.61;0.0;4.0;19.4;5.1;68
2021-10-09 10:00:00;4;353.81;0.86;4.2;62.23;183.11;45.41;46.2;0.0;5.0;20.9;4.0;63
2021-10-09 11:00:00;5;353.81;0.88;3.64;70.1;177.38;52.08;52.9;0.0;4.0;22.0;3.4;58
2021-10-09 12:00:00;4;330.45;0.5;2.36;80.11;135.42;47.12;47.84;0.0;4.0;22.9;5.5;55
2021-10-09 13:00:00;4;320.44;0.3;1.78;85.83;105.86;38.63;39.24;0.0;4.0;23.2;7.8;54
2021-10-09 14:00:00;4;317.1;0.23;1.74;87.98;113.49;38.12;38.72;0.0;4.0;23.5;10.7;53
2021-10-09 15:00:00;4;330.45;0.42;3.51;81.54;117.3;44.12;44.78;0.0;5.0;23.0;9.6;55
2021-10-09 16:00:00;5;360.49;0.69;6.86;71.53;119.21;53.63;54.37;0.0;5.0;22.9;8.7;55
2021-10-09 17:00:00;5;387.19;0.59;10.54;64.37;133.51;63.69;64.51;0.0;5.0;22.3;7.6;57
2021-10-09 18:00:00;5;460.63;0.29;18.85;46.49;121.12;71.24;72.16;0.0;5.0;21.4;5.4;64
2021-10-09 19:00:00;5;587.46;0.1;27.42;25.39;91.55;76.32;77.34;0.0;5.0;20.0;4.0;74
2021-10-09 20:00:00;5;714.3;0.58;33.24;11.62;73.43;82.17;83.28;0.0;5.0;19.4;5.1;78
2021-10-09 21:00:00;5;781.06;0.8;33.59;8.67;77.25;85.15;86.29;0.0;5.0;19.0;5.0;80
2021-10-09 22:00:00;5;794.41;0.7;32.9;8.76;82.02;88.18;89.33;0.0;5.0;19.2;4.3;73
2021-10-09 23:00:00;5;774.38;0.69;32.56;7.78;79.16;92.39;93.51;0.0;5.0;18.6;4.0;76
2021-10-10 00:00:00;5;694.28;0.29;29.47;9.48;68.67;100.15;101.17;0.0;5.0;18.2;4.3;79
2021-10-10 01:00:00;5;614.17;0.11;23.31;12.34;51.98;109.18;110.11;0.0;5.0;17.4;3.8;85
2021-10-10 02:00:00;5;547.41;0.04;16.97;18.24;51.02;120.1;120.95;0.0;5.0;17.8;4.1;79
2021-10-10 03:00:00;5;420.57;0.0;8.48;44.35;97.28;147.13;147.9;0.0;5.0;17.7;4.5;78
2021-10-10 04:00:00;5;380.52;0.0;5.74;50.07;83.92;160.62;161.36;0.0;5.0;17.7;8.6;74
2021-10-10 05:00:00;5;360.49;0.0;4.28;52.21;73.43;160.11;160.84;0.0;5.0;17.1;8.6;77
2021-10-10 06:00:00;5;347.14;0.0;3.56;52.93;61.04;147.28;148.07;0.0;5.0;16.7;12.4;79
2021-10-10 07:00:00;5;347.14;0.0;4.24;52.93;50.07;128.95;129.86;0.0;5.0;16.6;15.7;80
2021-10-10 08:00:00;5;343.8;0.01;4.58;53.64;38.15;99.25;100.22;0.0;4.0;17.5;18.6;78
2021-10-10 09:00:00;4;310.42;0.12;2.61;56.51;16.21;36.74;37.37;0.0;2.0;19.1;20.2;74
2021-10-10 10:00:00;2;293.73;0.28;1.84;53.64;8.94;14.19;14.58;0.0;1.0;20.5;23.2;68
2021-10-10 11:00:00;1;280.38;0.3;1.23;54.36;7.33;5.64;5.89;0.0;1.0;21.5;22.6;64
2021-10-10 12:00:00;1;270.37;0.19;0.72;60.8;5.19;2.23;2.37;0.06;1.0;22.6;23.0;58
2021-10-10 13:00:00;1;267.03;0.15;0.61;62.23;4.65;1.46;1.56;0.13;1.0;23.7;23.8;52
2021-10-10 14:00:00;1;267.03;0.13;0.57;65.09;4.47;1.37;1.45;0.15;1.0;23.8;15.5;53
2021-10-10 15:00:00;1;267.03;0.11;0.53;67.95;4.05;1.38;1.45;0.16;1.0;23.7;7.3;50
2021-10-10 16:00:00;1;267.03;0.12;0.6;69.38;5.01;1.6;1.69;0.21;1.0;22.4;10.2;59
2021-10-10 17:00:00;1;267.03;0.12;0.83;70.1;6.44;2.18;2.63;0.3;1.0;22.3;13.1;64
2021-10-10 18:00:00;1;273.71;0.09;1.71;66.52;9.89;3.01;4.6;0.38;1.0;21.8;11.8;59
2021-10-10 19:00:00;1;280.38;0.0;2.42;62.94;11.09;3.37;6.03;0.39;1.0;20.5;17.4;51
2021-10-10 20:00:00;1;283.72;0.0;2.46;61.51;10.25;3.37;6.22;0.37;1.0;19.2;17.0;53
2021-10-10 21:00:00;1;287.06;0.0;2.57;60.08;10.73;3.33;5.94;0.38;1.0;18.1;16.6;57
2021-10-10 22:00:00;1;290.39;0.0;2.74;58.65;11.09;3.31;6.09;0.45;1.0;17.4;17.8;61
2021-10-10 23:00:00;1;283.72;0.0;2.59;58.65;10.73;3.13;6.5;0.48;1.0;17.0;22.1;64
2021-10-11 00:00:00;1;270.37;0.0;1.95;60.08;10.13;2.81;6.68;0.45;1.0;16.6;23.2;67
2021-10-11 01:00:00;1;257.02;0.0;1.54;61.51;10.25;2.75;6.77;0.43;1.0;16.3;20.6;67
2021-10-11 02:00:00;1;253.68;0.0;1.25;65.09;10.73;2.89;6.73;0.41;1.0;16.5;21.3;64
2021-10-11 03:00:00;1;250.34;0.0;0.96;68.67;9.89;2.9;6.45;0.4;1.0;16.1;19.8;64
2021-10-11 04:00:00;1;250.34;0.0;0.86;70.81;9.18;2.87;6.14;0.42;1.0;15.8;22.4;67
2021-10-11 05:00:00;1;250.34;0.0;0.85;71.53;8.82;2.82;5.85;0.45;1.0;15.8;24.6;65
2021-10-11 06:00:00;1;250.34;0.0;0.96;72.24;8.94;2.77;5.59;0.47;1.0;15.7;23.1;64
2021-10-11 07:00:00;1;253.68;0.0;1.63;71.53;8.46;2.81;5.49;0.52;1.0;15.5;21.6;64
2021-10-11 08:00:00;1;257.02;0.02;2.23;69.38;7.75;2.88;5.74;0.56;1.0;15.8;21.0;64
2021-10-11 09:00:00;1;253.68;0.2;2.04;70.81;7.63;2.9;6.32;0.55;1.0;17.2;23.5;63
2021-10-11 10:00:00;1;250.34;0.3;1.54;72.24;7.33;2.73;6.25;0.52;1.0;19.3;25.3;55
2021-10-11 11:00:00;1;250.34;0.24;1.06;72.24;6.56;2.26;4.98;0.41;1.0;20.9;23.9;44
2021-10-11 12:00:00;1;253.68;0.15;0.64;70.81;4.83;1.82;3.81;0.25;1.0;21.9;23.1;40
2021-10-11 13:00:00;1;257.02;0.13;0.55;67.95;4.77;1.63;3.48;0.19;1.0;22.4;27.0;38
2021-10-11 14:00:00;1;260.35;0.12;0.55;65.8;5.01;1.43;3.06;0.17;1.0;22.1;27.2;38
2021-10-11 15:00:00;1;263.69;0.11;0.56;65.8;4.71;1.33;2.89;0.16;1.0;21.6;21.6;41
2021-10-11 16:00:00;1;260.35;0.1;0.69;66.52;4.89;1.43;3.07;0.17;1.0;21.2;21.7;41
2021-10-11 17:00:00;1;260.35;0.08;0.93;70.1;5.19;1.64;3.3;0.21;1.0;20.7;23.5;43
2021-10-11 18:00:00;1;263.69;0.04;1.48;71.53;6.32;1.95;3.3;0.27;1.0;19.4;24.6;48
2021-10-11 19:00:00;1;267.03;0.0;2.04;72.24;6.8;2.29;3.25;0.32;1.0;18.4;23.0;52
2021-10-11 20:00:00;1;270.37;0.0;2.34;74.39;6.62;2.49;3.18;0.34;1.0;17.9;25.2;55
2021-10-11 21:00:00;1;270.37;0.0;2.51;75.1;7.39;2.72;3.27;0.34;1.0;17.5;24.5;59
2021-10-11 22:00:00;1;273.71;0.0;2.64;73.67;8.46;2.98;3.48;0.36;1.0;16.8;23.1;64
2021-10-11 23:00:00;1;270.37;0.0;2.49;70.81;9.42;3.02;3.52;0.33;1.0;16.4;17.1;68
2021-10-12 00:00:00;1;267.03;0.0;2.04;66.52;10.13;2.95;3.51;0.28;1.0;16.1;13.7;71
2021-10-12 01:00:00;1;263.69;0.0;1.76;60.8;11.33;2.84;3.53;0.26;1.0;15.8;5.3;76
2021-10-12 02:00:00;1;267.03;0.0;1.56;55.08;12.99;2.7;3.53;0.23;1.0;15.4;5.2;82
2021-10-12 03:00:00;1;270.37;0.0;1.71;48.64;13.11;2.68;3.62;0.23;1.0;15.2;4.2;82
2021-10-12 04:00:00;1;273.71;0.0;1.91;43.27;12.99;2.69;3.69;0.25;1.0;14.9;4.6;82
2021-10-12 05:00:00;1;280.38;0.0;2.1;40.77;13.83;2.74;3.77;0.27;1.0;14.7;4.6;81
2021-10-12 06:00:00;1;287.06;0.0;2.7;38.98;15.5;2.98;4.02;0.29;1.0;15.8;3.9;75
2021-10-12 07:00:00;1;313.76;0.01;5.14;35.41;16.45;3.54;4.62;0.42;1.0;15.5;1.6;76
2021-10-12 08:00:00;1;343.8;0.2;8.05;31.11;16.69;4.11;5.24;0.55;1.0;15.3;3.6;79
2021-10-12 09:00:00;1;343.8;1.33;6.6;36.48;21.46;4.24;5.4;0.52;1.0;16.9;3.6;68
2021-10-12 10:00:00;1;350.48;2.18;5.66;40.41;25.27;4.89;6.08;0.57;1.0;18.7;3.3;62
2021-10-12 11:00:00;1;350.48;2.01;4.84;47.92;26.7;5.77;6.99;0.55;1.0;20.2;3.7;54
2021-10-12 12:00:00;1;300.41;0.55;1.95;65.8;25.27;4.93;6.15;0.13;1.0;21.3;6.3;46
2021-10-12 13:00:00;1;290.39;0.33;1.5;72.96;25.99;5.34;6.55;0.03;1.0;21.8;12.2;45
2021-10-12 14:00:00;1;290.39;0.31;1.69;76.53;31.47;6.17;7.36;0.0;1.0;21.4;15.1;49
2021-10-12 15:00:00;1;320.44;0.95;4.97;67.95;30.52;7.63;8.81;0.25;1.0;21.1;14.1;51
2021-10-12 16:00:00;1;377.18;1.93;10.54;55.79;28.61;9.28;10.49;0.7;2.0;20.9;11.8;53
2021-10-12 17:00:00;2;423.91;2.15;16.97;45.78;33.85;10.42;11.68;1.05;2.0;20.3;9.7;58
2021-10-12 18:00:00;2;473.98;1.22;25.71;35.05;44.35;12.33;13.68;1.39;2.0;20.1;7.1;60
2021-10-12 19:00:00;2;554.09;0.15;32.56;22.53;47.68;16.3;17.79;1.3;3.0;19.3;9.7;62
2021-10-12 20:00:00;3;600.82;0.19;34.62;18.06;49.59;21.1;22.69;0.78;4.0;18.3;10.6;66
2021-10-12 21:00:00;4;627.52;0.29;34.62;16.45;49.59;25.81;27.51;0.37;4.0;17.6;9.5;71
2021-10-12 22:00:00;4;687.6;0.95;35.99;8.67;40.53;29.77;31.55;0.55;4.0;17.4;6.1;75
2021-10-12 23:00:00;4;720.98;2.88;35.3;2.37;29.09;31.44;33.19;0.71;4.0;17.1;5.2;77
2021-10-13 00:00:00;4;674.25;3.63;31.53;1.1;19.31;30.3;31.92;0.48;4.0;16.6;6.1;75
2021-10-13 01:00:00;4;587.46;2.29;26.73;1.9;15.26;27.86;29.27;0.24;3.0;16.2;6.8;73
2021-10-13 02:00:00;3;500.68;0.8;21.25;5.01;15.14;24.46;25.68;0.1;2.0;16.5;9.2;72
2021-10-13 03:00:00;2;390.53;0.06;12.34;16.81;17.64;16.88;17.95;0.0;2.0;16.2;8.0;72
2021-10-13 04:00:00;2;337.12;0.02;7.63;21.99;14.54;11.39;12.41;0.02;1.0;15.9;9.0;72
2021-10-13 05:00:00;1;310.42;0.01;5.36;26.46;13.83;8.13;9.2;0.09;1.0;15.2;9.4;75
2021-10-13 06:00:00;1;297.07;0.01;4.54;31.83;15.74;6.59;7.85;0.1;1.0;14.8;6.1;75
2021-10-13 07:00:00;1;320.44;0.02;7.11;31.83;17.88;6.77;8.25;0.23;1.0;13.9;3.5;81
2021-10-13 08:00:00;1;357.15;0.25;11.14;27.9;19.31;7.51;9.23;0.37;1.0;15.7;1.5;73
2021-10-13 09:00:00;1;410.56;3.02;12.68;26.82;23.13;9.02;10.95;0.52;2.0;17.4;2.0;68
2021-10-13 10:00:00;2;447.27;5.7;11.65;28.61;25.27;10.33;12.43;0.71;2.0;19.3;2.2;64
2021-10-13 11:00:00;2;440.6;4.97;9.51;34.69;24.56;10.38;12.69;0.77;1.0;20.8;6.4;57
2021-10-13 12:00:00;1;280.38;0.48;2.23;75.82;15.14;4.2;6.39;0.11;2.0;22.0;5.4;50
2021-10-13 13:00:00;2;257.02;0.17;1.26;82.97;10.73;2.73;4.2;0.14;2.0;23.2;6.8;43
2021-10-13 14:00:00;2;250.34;0.09;1.26;84.4;10.61;2.47;3.59;0.19;2.0;23.6;14.8;45
2021-10-13 15:00:00;2;250.34;0.05;1.71;84.4;12.04;2.84;3.71;0.24;2.0;21.7;14.4;55
2021-10-13 16:00:00;2;257.02;0.04;2.55;82.97;13.35;3.72;4.37;0.28;2.0;21.5;13.8;60
2021-10-13 17:00:00;2;263.69;0.02;3.6;82.25;14.07;4.48;5.04;0.27;2.0;21.1;15.5;63
2021-10-13 18:00:00;2;270.37;0.0;4.58;81.54;15.97;4.91;5.48;0.25;1.0;20.1;13.3;66
2021-10-13 19:00:00;1;280.38;0.0;4.97;79.39;17.41;5.1;5.7;0.24;1.0;19.6;11.3;67
2021-10-13 20:00:00;1;287.06;0.0;4.88;77.25;17.88;5.15;5.77;0.22;1.0;18.4;4.7;74
2021-10-13 21:00:00;1;397.21;0.01;14.22;50.07;14.42;7.93;8.61;0.45;2.0;17.6;2.8;82
2021-10-13 22:00:00;2;560.76;0.26;25.02;19.67;13.23;12.51;13.31;0.67;2.0;17.3;6.8;86
2021-10-13 23:00:00;2;620.84;0.96;26.39;7.51;15.5;15.04;15.91;0.81;2.0;17.0;5.4;89
2021-10-14 00:00:00;2;587.46;0.96;22.96;5.14;19.79;15.42;16.33;1.0;2.0;16.4;3.9;92
2021-10-14 01:00:00;2;554.09;0.68;21.76;5.81;30.99;16.47;17.43;1.31;3.0;17.2;3.3;87
2021-10-14 02:00:00;3;514.03;0.14;21.08;14.31;55.79;20.13;21.1;0.9;4.0;15.7;5.5;91
2021-10-14 03:00:00;4;460.63;0.02;17.99;26.11;105.86;33.95;34.86;0.0;4.0;15.5;13.2;90
2021-10-14 04:00:00;4;410.56;0.01;13.02;32.19;131.61;45.03;45.79;0.0;4.0;15.5;8.6;89
2021-10-14 05:00:00;4;370.5;0.01;8.82;33.98;106.81;44.63;45.15;0.0;5.0;15.6;13.8;87
2021-10-14 06:00:00;5;320.44;0.0;4.88;47.92;135.42;56.25;56.54;0.0;5.0;15.6;19.3;83
2021-10-14 07:00:00;5;330.45;0.0;6.68;45.06;120.16;71.97;72.23;0.0;5.0;15.9;11.2;80
2021-10-14 08:00:00;5;350.48;0.01;9.85;37.55;102.04;68.52;68.79;0.0;4.0;16.4;9.2;75
2021-10-14 09:00:00;4;307.08;0.02;5.91;53.64;98.23;36.41;36.56;0.0;2.0;17.0;11.4;71
2021-10-14 10:00:00;2;293.73;0.07;4.41;61.51;77.25;16.6;16.72;0.0;1.0;17.1;8.8;67
2021-10-14 11:00:00;1;283.72;0.14;3.38;66.52;70.57;9.77;9.87;0.0;1.0;17.4;15.3;63
2021-10-14 12:00:00;1;263.69;0.13;2.29;72.24;55.79;6.45;6.52;0.0;1.0;18.2;18.5;54
2021-10-14 13:00:00;1;257.02;0.1;2.01;74.39;50.07;5.22;5.28;0.0;1.0;18.8;21.5;51
2021-10-14 14:00:00;1;257.02;0.08;1.84;75.82;46.73;4.22;4.27;0.0;1.0;18.6;17.8;56
2021-10-14 15:00:00;1;253.68;0.05;1.78;73.67;40.53;3.29;3.35;0.0;1.0;18.1;16.2;56
2021-10-14 16:00:00;1;257.02;0.04;2.08;65.8;37.19;2.92;2.98;0.0;1.0;18.2;12.1;50
2021-10-14 17:00:00;1;263.69;0.03;2.66;60.8;37.19;2.8;2.89;0.0;1.0;17.1;5.8;60
2021-10-14 18:00:00;1;317.1;0.03;9.25;46.49;30.28;4.13;4.3;0.25;1.0;15.5;7.4;78
2021-10-14 19:00:00;1;403.88;0.05;16.97;30.4;22.65;6.18;6.49;0.52;1.0;14.8;3.9;86
2021-10-14 20:00:00;1;473.98;0.13;20.74;23.6;18.84;7.88;8.36;0.65;1.0;14.4;3.9;88
2021-10-14 21:00:00;1;514.03;0.15;21.25;21.99;18.12;8.69;9.38;0.78;1.0;13.8;4.3;90
2021-10-14 22:00:00;1;527.38;0.14;20.39;22.35;18.12;8.71;9.57;0.87;1.0;14.0;4.0;85
2021-10-14 23:00:00;1;487.33;0.09;17.82;25.39;18.12;7.77;8.68;0.8;1.0;14.4;2.0;76
2021-10-15 00:00:00;1;427.25;0.03;14.05;28.25;17.64;6.45;7.32;0.62;1.0;14.7;1.8;68
2021-10-15 01:00:00;1;393.87;0.02;11.31;30.04;18.12;5.73;6.55;0.59;1.0;13.4;0.8;75
2021-10-15 02:00:00;1;383.85;0.01;9.77;31.11;19.55;5.56;6.4;0.67;1.0;14.1;4.5;77
2021-10-15 03:00:00;1;370.5;0.01;9.08;31.83;18.6;5.46;6.34;0.68;1.0;14.3;4.4;73
2021-10-15 04:00:00;1;353.81;0.01;8.14;32.9;14.66;5.06;5.99;0.52;1.0;12.6;6.6;76
2021-10-15 05:00:00;1;337.12;0.01;7.2;34.33;12.16;4.53;5.5;0.39;1.0;13.7;5.5;67
2021-10-15 06:00:00;1;330.45;0.01;6.6;37.19;12.16;3.95;4.93;0.33;1.0;13.5;5.9;67
2021-10-15 07:00:00;1;377.18;0.05;11.14;32.54;11.56;4.6;5.82;0.56;1.0;11.8;7.5;72
2021-10-15 08:00:00;1;440.6;0.41;17.31;23.96;10.61;5.78;7.37;0.74;1.0;13.6;3.1;63
2021-10-15 09:00:00;1;494.0;4.08;17.48;21.82;11.44;7.04;8.92;0.77;1.0;14.3;4.1;73
2021-10-15 10:00:00;1;480.65;5.76;13.71;29.33;12.99;6.82;8.88;0.9;1.0;15.7;4.0;64
2021-10-15 11:00:00;1;410.56;4.08;9.51;42.92;15.26;5.17;7.18;0.91;1.0;16.4;10.1;60
2021-10-15 12:00:00;1;280.38;0.34;1.37;76.53;15.97;1.54;3.23;0.27;2.0;17.0;14.7;54
2021-10-15 13:00:00;2;270.37;0.2;0.91;81.54;15.14;1.29;2.81;0.25;2.0;17.4;14.3;53
2021-10-15 14:00:00;2;263.69;0.19;0.93;82.97;16.69;1.32;2.83;0.25;2.0;18.0;12.1;51
2021-10-15 15:00:00;2;260.35;0.17;0.9;85.12;14.9;1.28;2.91;0.28;2.0;18.4;7.9;51
2021-10-15 16:00:00;2;257.02;0.15;0.96;86.55;13.11;1.34;3.23;0.34;2.0;18.4;5.6;53
2021-10-15 17:00:00;2;260.35;0.13;1.25;88.69;12.76;1.6;3.82;0.41;2.0;17.9;1.5;55
2021-10-15 18:00:00;2;280.38;0.11;4.28;80.82;14.78;2.16;4.47;0.64;1.0;16.6;1.4;73
2021-10-15 19:00:00;1;303.75;0.0;6.77;70.1;14.54;2.62;4.76;0.82;1.0;15.3;5.4;67
2021-10-15 20:00:00;1;313.76;0.0;7.03;65.09;12.4;2.75;4.44;0.88;1.0;14.6;6.4;67
2021-10-15 21:00:00;1;330.45;0.0;7.88;60.8;12.16;3.11;4.47;1.0;1.0;13.9;4.1;76
2021-10-15 22:00:00;1;350.48;0.0;9.25;56.51;12.99;3.69;4.98;1.09;1.0;13.4;4.5;76
2021-10-15 23:00:00;1;347.14;0.0;9.34;57.22;13.35;3.86;5.2;0.95;1.0;13.4;4.7;75
2021-10-16 00:00:00;1;317.1;0.0;7.37;60.8;12.99;3.39;4.88;0.66;1.0;12.8;4.7;79
2021-10-16 01:00:00;1;283.72;0.0;4.46;65.8;12.76;2.73;4.35;0.46;1.0;12.6;4.4;82
2021-10-16 02:00:00;1;260.35;0.0;2.57;71.53;13.23;2.25;3.92;0.38;1.0;12.7;5.4;75
2021-10-16 03:00:00;1;250.34;0.0;1.59;76.53;12.76;1.9;3.51;0.36;1.0;13.0;9.5;70
2021-10-16 04:00:00;1;250.34;0.0;1.33;76.53;12.28;1.8;3.3;0.41;1.0;13.1;8.7;68
2021-10-16 05:00:00;1;253.68;0.0;1.37;72.96;12.16;1.91;3.38;0.49;1.0;13.5;8.6;67
2021-10-16 06:00:00;1;257.02;0.0;1.74;67.95;12.52;2.19;3.81;0.59;1.0;13.4;9.7;67
2021-10-16 07:00:00;1;277.04;0.0;3.3;62.23;11.68;2.68;4.71;0.75;1.0;13.3;13.8;68
2021-10-16 08:00:00;1;290.39;0.02;5.14;55.79;10.37;3.03;5.48;0.89;1.0;14.3;14.6;67
2021-10-16 09:00:00;1;293.73;0.22;5.66;53.64;10.73;3.2;5.66;0.93;1.0;16.8;16.1;67
2021-10-16 10:00:00;1;283.72;0.45;4.37;57.94;11.09;3.29;5.32;0.85;1.0;19.1;18.6;63
2021-10-16 11:00:00;1;263.69;0.41;2.74;65.8;10.97;3.26;4.95;0.71;2.0;20.9;15.7;56
2021-10-16 12:00:00;2;240.33;0.11;0.84;84.4;8.58;2.85;4.85;0.59;2.0;22.5;14.4;49
2021-10-16 13:00:00;2;236.99;0.09;0.65;89.41;8.58;2.79;5.11;0.63;2.0;23.3;10.1;43
2021-10-16 14:00:00;2;236.99;0.1;0.65;92.98;10.01;2.33;4.5;0.6;2.0;24.3;13.7;36
2021-10-16 15:00:00;2;236.99;0.09;0.66;94.41;10.13;1.86;3.61;0.52;2.0;23.3;10.1;43
2021-10-16 16:00:00;2;240.33;0.1;0.83;97.28;11.33;1.76;3.15;0.46;2.0;22.2;5.0;50
2021-10-16 17:00:00;2;250.34;0.11;1.2;97.28;14.31;1.96;3.18;0.45;1.0;21.6;5.1;54
2021-10-16 18:00:00;1;327.11;0.34;11.31;64.37;17.88;3.97;5.21;0.97;1.0;19.5;9.2;64
2021-10-16 19:00:00;1;453.95;0.11;24.33;26.46;15.97;7.37;8.71;1.6;2.0;18.5;7.9;64
2021-10-16 20:00:00;2;560.76;0.95;29.82;8.4;14.54;10.65;12.02;1.81;2.0;17.6;1.8;75
2021-10-16 21:00:00;2;634.19;1.43;32.22;5.63;18.36;13.42;14.83;1.35;2.0;18.1;7.5;68
2021-10-16 22:00:00;2;654.22;0.82;31.53;8.4;22.17;15.51;16.91;0.95;2.0;16.9;8.3;73
2021-10-16 23:00:00;2;587.46;0.19;25.71;17.35;25.51;16.25;17.6;0.49;2.0;16.5;6.9;72
